
04-07-2026 10:31:06 | INFO | ================================================================================
09-07-2026 11:20:58 | INFO | Temp directory created: C:\Users\Admin\AppData\Local\Temp\tmpdodc2icm.
09-07-2026 11:20:58 | INFO | Temporary directory at: C:\Users\Admin\AppData\Local\Temp\tmpdodc2icm
09-07-2026 11:20:58 | INFO | Conforming 1 to file:///C:/Users/Admin/AppData/Local/Temp/tmpclma3i48/index.html
09-07-2026 11:21:00 | INFO | Getting tab from queue (has 1)
09-07-2026 11:21:00 | INFO | Got 3A1A
09-07-2026 11:21:00 | INFO | Reloading tab 3A1A before return.
09-07-2026 11:21:00 | INFO | Putting tab 3A1A back (queue size: 0).
09-07-2026 11:21:00 | INFO | Waiting for all cleanups to finish.
09-07-2026 11:21:00 | INFO | Exiting Kaleido.
09-07-2026 11:21:00 | INFO | TemporaryDirectory.cleanup() worked.
09-07-2026 11:21:00 | INFO | shutil.rmtree worked.
09-07-2026 11:21:00 | INFO | Closing browser.
09-07-2026 11:21:00 | INFO | TemporaryDirectory.cleanup() worked.
09-07-2026 11:21:00 | INFO | shutil.rmtree worked.
